Location,Bees,Bird,Bryophytes,Butterflies,Carabids,Hoverflies,Isopods,Ladybirds,Macromoths,Grasshoppers_._Crickets,Vascular_plants,Easting,Northing,dominantLandClass,ecologicalStatus,period
SU49,0.827195467,0.932643709,0.551762523,0.988151659,0.77191679,0.721623861,0.698689956,0.669527897,0.921210665,0.541284404,0.675157073,440000,190000,2e,0.754469455,Y00
SU50,0.916593503,0.987457102,0.816348974,1.070754717,0.948813056,0.844841592,0.466386555,0.835616438,1.070175439,0.904040404,0.871292192,450000,100000,4e,0.884756361,Y00
SU51,0.95184136,0.986477437,0.855658627,1.085308057,0.843982169,0.888152444,0.379912664,0.82832618,1.075666587,0.71559633,0.754966887,450000,110000,2e,0.851444431,Y00
SU52,0.746931067,0.875336107,0.736549165,1.028436019,0.421991085,0.661971831,0.222707424,0.643776824,1.012010569,0.5,0.618101545,450000,120000,2e,0.678891967,Y00
SU53,0.722379603,0.923114248,0.722077922,1.045023697,0.519316493,0.714167357,0.301310044,0.690987124,1.032428537,0.518348624,0.620988283,450000,130000,2e,0.710012903,Y00
SU54,0.731822474,0.850021737,0.679777365,1.002369668,0.492570579,0.643744822,0.218340611,0.566523605,1.013451838,0.5,0.620309051,450000,140000,2e,0.665357432,Y00
SU55,0.699716714,0.876574421,0.638218924,0.995260664,0.560178306,0.637116819,0.253275109,0.579399142,1.007206342,0.513761468,0.622346748,450000,150000,2e,0.671186787,Y00
SU56,1.041385948,1.062796449,0.867291179,1.051401869,0.763796909,0.729596043,0.612612613,0.896103896,1.009946628,0.753694581,0.75950026,450000,160000,1e,0.868011489,Y00
SU57,0.79414542,1.006987928,0.765862709,1.007109005,0.786775632,0.709196355,0.650655022,0.82832618,0.986788374,0.674311927,0.728307013,450000,170000,2e,0.812587778,Y00
SU58,0.726156752,0.917889013,0.596289425,0.938388626,0.649331352,0.604805302,0.663755459,0.738197425,0.901032909,0.532110092,0.662081848,450000,180000,2e,0.720912564,Y00
SU59,0.8373436,0.94404134,0.616705699,0.948598131,0.757910228,0.709810387,0.716216216,0.670995671,0.915817564,0.566502463,0.684712823,450000,190000,1e,0.760786738,Y00
SU60,0.960339943,0.97886108,0.831539889,1.078199052,0.884843982,0.852526926,0.493449782,0.772532189,1.092000961,0.811926606,0.872474104,460000,100000,2e,0.875335865,Y00
SU61,0.803588291,0.908781939,0.853061224,1.037914692,0.508172363,0.806959403,0.283842795,0.690987124,1.022820082,0.536697248,0.771438275,460000,110000,2e,0.747660312,Y00
SU62,0.769593957,0.891077746,0.793320965,1.042654028,0.508172363,0.654515327,0.257641921,0.690987124,1.009368244,0.52293578,0.649516047,460000,120000,2e,0.708162137,Y00
SU63,0.771482531,0.852674533,0.806307978,1.028436019,0.427934621,0.667771334,0.209606987,0.566523605,0.999039154,0.495412844,0.68534556,460000,130000,2e,0.682775924,Y00
SU64,0.762983947,0.845405358,0.744341373,1.018957346,0.450222883,0.658657829,0.209606987,0.592274678,0.995676195,0.495412844,0.642384106,460000,140000,2e,0.674174868,Y00
SU65,0.700673725,0.95836077,0.869242779,1.023364486,0.51214128,0.685902721,0.346846847,0.692640693,1.03930131,0.586206897,0.767655735,460000,150000,1e,0.74384884,Y00
SU66,1.063522618,1.066025114,0.838407494,1.009345794,0.738778514,0.71063479,0.495495495,0.96969697,1.004609413,0.75862069,0.754294638,460000,160000,1e,0.855402866,Y00
SU67,0.815864023,0.957417217,0.806307978,0.928909953,0.786775632,0.705882353,0.672489083,0.708154506,0.923372568,0.619266055,0.742231279,460000,170000,2e,0.78787915,Y00
SU68,0.796978281,0.929754995,0.733580705,0.940758294,0.782317979,0.715824358,0.672489083,0.729613734,0.915205381,0.600917431,0.731363559,460000,180000,2e,0.777163982,Y00
SU69,0.764196343,0.931601205,0.629195941,0.941588785,0.721854305,0.655399835,0.725225225,0.735930736,0.921882581,0.581280788,0.685059865,460000,190000,1e,0.753928692,Y00
SU70,0.961393597,0.979296577,0.76758994,1.051401869,0.788326301,0.820957096,0.539534884,0.812206573,1.093034466,0.913043478,0.828818348,470000,100000,8e,0.868691193,Y00
SU71,0.844192635,0.898354133,0.910575139,1.021327014,0.701337296,0.683512842,0.218340611,0.772532189,1.023300504,0.610091743,0.751061301,470000,110000,2e,0.766784128,Y00
SU72,0.987724268,0.979030035,0.85528757,1.033175355,0.703566122,0.855012428,0.327510917,0.974248927,1.047802066,0.646788991,0.738665308,470000,120000,2e,0.831710181,Y00
SU73,0.998111426,1.015819935,0.87606679,1.047393365,0.713224368,0.821872411,0.3930131,0.978540773,1.030266635,0.669724771,0.755306504,470000,130000,2e,0.845394553,Y00
SU74,0.727101039,0.924398923,0.718738404,1.035545024,0.4346211,0.693454847,0.375545852,0.643776824,0.98606774,0.532110092,0.631346578,470000,140000,2e,0.700246038,Y00
SU75,1.010387158,1.033226397,0.884601113,1.063981043,0.661961367,0.743164872,0.410480349,0.974248927,0.986788374,0.706422018,0.745457633,470000,150000,2e,0.838247205,Y00
SU76,1.041385948,1.062970999,0.862607338,1.065420561,0.713024283,0.723825227,0.45045045,0.987012987,0.98204755,0.773399015,0.74770085,470000,160000,1e,0.855440473,Y00
SU77,0.982058546,1.024286218,0.783302412,1.004739336,0.806835067,0.747307374,0.598253275,0.845493562,0.938986308,0.69266055,0.757174393,470000,170000,2e,0.834645186,Y00
SU78,0.796978281,0.939372024,0.785528757,0.928909953,0.783803863,0.710024855,0.633187773,0.716738197,0.918087917,0.610091743,0.746476482,470000,180000,2e,0.779018168,Y00
SU79,0.714825307,0.912009593,0.735435993,0.917061611,0.705052006,0.633802817,0.545851528,0.699570815,0.888301706,0.573394495,0.745627441,470000,190000,2e,0.73372121,Y00
SU80,0.896400351,0.96409284,0.814882698,1.066037736,0.850890208,0.843216897,0.470588235,0.780821918,1.072309151,0.934343434,0.734401637,480000,100000,4e,0.857089555,Y00
SU81,0.90368272,0.910511665,0.930241187,1.014218009,0.723625557,0.75973488,0.240174672,0.871244635,1.02257987,0.683486239,0.746816098,480000,110000,2e,0.800574139,Y00
SU82,1.014164306,0.980357978,0.902782931,1.063981043,0.657503715,0.728251864,0.27510917,0.969957082,0.986307951,0.706422018,0.699269825,480000,120000,2e,0.81673708,Y00
SU83,1.003777148,1.004594746,0.894248609,1.063981043,0.642644874,0.765534383,0.327510917,0.991416309,0.984146049,0.665137615,0.725590083,480000,130000,2e,0.824416525,Y00
SU84,1.027384325,1.017178785,0.875324675,1.073459716,0.67384844,0.768848384,0.401746725,1,0.984626471,0.706422018,0.745627441,480000,140000,2e,0.843133362,Y00
SU85,1.02266289,1.028210295,0.803710575,1.073459716,0.698365527,0.762220381,0.414847162,1,0.96180639,0.743119266,0.773475972,480000,150000,2e,0.843807107,Y00
SU86,1.027384325,1.034194797,0.801855288,1.085308057,0.722139673,0.742336371,0.43231441,0.978540773,0.964929138,0.729357798,0.761589404,480000,160000,2e,0.843631821,Y00
SU87,0.892204042,1.072833637,0.778298205,1.007009346,0.708609272,0.687551525,0.463963964,0.852813853,0.929645803,0.75862069,0.774249523,480000,170000,1e,0.811436351,Y00
SU88,0.838526912,0.965909255,0.769202226,0.931279621,0.772659733,0.71996686,0.602620087,0.738197425,0.908719673,0.633027523,0.749533028,480000,180000,2e,0.78451294,Y00
SU89,0.770538244,0.927145468,0.751762523,0.91943128,0.751857355,0.65948633,0.563318777,0.686695279,0.886380014,0.582568807,0.751061301,480000,190000,2e,0.750022307,Y00
SU90,0.866549605,0.898670457,0.82441349,1.009433962,0.798219585,0.707554833,0.226890756,0.817351598,1.013039355,0.939393939,0.760825094,490000,100000,4e,0.805667516,Y00
SU91,0.991501416,0.976152653,0.906122449,1.023696682,0.737741456,0.83927092,0.253275109,0.995708155,1.025222196,0.779816514,0.688062489,490000,110000,2e,0.837870004,Y00
SU92,0.968581688,0.92185583,0.954456987,1.028436019,0.581280788,0.712914485,0.252293578,0.961038961,0.949307674,0.737864078,0.761382959,490000,120000,3e,0.802673913,Y00
SU93,0.985637343,0.926634746,0.9283768,1.049763033,0.591836735,0.767888307,0.26146789,0.96969697,0.935930533,0.699029126,0.762894389,490000,130000,3e,0.807195988,Y00
SU94,0.978456014,1.006013998,0.932269366,1.035545024,0.705137227,0.827225131,0.412844037,1.025974026,0.948368927,0.849514563,0.802002645,490000,140000,3e,0.865759178,Y00
SU95,1.048123195,1.023857006,0.883294301,1.072429907,0.655629139,0.765045342,0.427927928,1.012987013,0.968461912,0.802955665,0.764358841,490000,150000,1e,0.856824568,Y00
SU96,1.04427334,1.036107958,0.886416862,1.060747664,0.696835909,0.755976917,0.432432432,1.004329004,0.964580301,0.793103448,0.756723929,490000,160000,1e,0.857411615,Y00
SU97,1.050048123,1.047496608,0.839968774,1.009345794,0.752023547,0.745259687,0.454954955,0.965367965,0.93910723,0.793103448,0.752906472,490000,170000,1e,0.849962055,Y00
SU98,1.018286814,1.036487371,0.843871975,1.023364486,0.721118469,0.723825227,0.495495495,0.917748918,0.9284328,0.753694581,0.764879403,490000,180000,1e,0.838836867,Y00
SU99,0.70727101,0.927004329,0.754359926,0.907582938,0.705794948,0.572493786,0.467248908,0.64806867,0.875810713,0.577981651,0.745457633,490000,190000,2e,0.717188592,Y00
SW32,0.822939866,0.813800507,0.895408163,0.868159204,0.462927757,0.697916667,0.386792453,0.825174825,0.830797008,0.8375,0.749044073,130000,20000,6e,0.74458732,Y00
SW33,0.819599109,0.789314501,0.924198251,0.850746269,0.396387833,0.65162037,0.33490566,0.797202797,0.811194222,0.85625,0.759307708,130000,30000,6e,0.726429702,Y00
SW42,0.826280624,0.844903004,0.887755102,0.890547264,0.509505703,0.738425926,0.424528302,0.846153846,0.829507351,0.93125,0.732743007,140000,20000,6e,0.769236375,Y00
SW43,0.84298441,0.843028661,1.007653061,0.893034826,0.525665399,0.758101852,0.433962264,0.888111888,0.838019087,0.9625,0.738780439,140000,30000,6e,0.793803808,Y00
SW44,0.64738292,0.64946814,1.027500859,0.814009662,0.279138827,0.408421053,0.25210084,0.533632287,0.744447156,0.631578947,0.69950565,140000,40000,7e,0.607926031,Y00
SW52,0.623507805,0.719161792,0.815744242,0.821256039,0.32887899,0.652631579,0.289915966,0.484304933,0.815230657,0.674641148,0.658545198,150000,20000,7e,0.625801668,Y00
SW53,0.820712695,0.863750892,0.884110787,0.917910448,0.49904943,0.814814815,0.575471698,0.895104895,0.889089502,0.98125,0.751459046,150000,30000,6e,0.808429473,Y00
SW54,0.659320478,0.802907246,0.948092128,0.847826087,0.351893096,0.656842105,0.336134454,0.551569507,0.795460093,0.636363636,0.743997175,150000,40000,7e,0.666400546,Y00
SW61,0.812917595,0.83327395,0.999635569,0.880597015,0.465779468,0.741898148,0.443396226,0.839160839,0.839050812,0.88125,0.782853693,160000,10000,6e,0.774528483,Y00
SW62,0.815144766,0.856465905,0.863338192,0.895522388,0.479087452,0.809027778,0.471698113,0.867132867,0.863296363,0.91875,0.746025357,160000,20000,6e,0.780499017,Y00
SW63,0.741648107,0.811568704,0.872813411,0.885572139,0.476235741,0.640046296,0.325471698,0.853146853,0.770956925,0.80625,0.732743007,160000,30000,6e,0.719677535,Y00
SW64,0.824053452,0.841324923,0.909620991,0.875621891,0.438212928,0.795138889,0.424528302,0.902097902,0.857363941,1,0.76534514,160000,40000,6e,0.784846214,Y00
SW65,0.651056015,0.544724786,1.007218976,0.821256039,0.291017075,0.453684211,0.277310924,0.497757848,0.768367098,0.631578947,0.775776836,160000,50000,7e,0.61088625,Y00
SW71,0.816258352,0.850180181,0.993440233,0.888059701,0.483840304,0.782407407,0.533018868,0.846153846,0.850915656,0.90625,0.775407527,170000,10000,6e,0.793266552,Y00
SW72,0.839643653,0.846634596,0.905247813,0.893034826,0.559885932,0.790509259,0.433962264,0.874125874,0.85710601,1.00625,0.743207889,170000,20000,6e,0.79541892,Y00
SW73,0.70155902,0.82582532,0.915451895,0.915422886,0.494296578,0.668981481,0.349056604,0.895104895,0.788754191,0.88125,0.703562085,170000,30000,6e,0.739933178,Y00
SW74,0.757238307,0.816421106,0.875,0.878109453,0.496197719,0.668981481,0.377358491,0.867132867,0.789270054,0.9125,0.728315556,170000,40000,6e,0.742411367,Y00
SW75,0.799554566,0.846520859,0.912900875,0.89800995,0.481939163,0.769675926,0.495283019,0.909090909,0.875935001,0.94375,0.785469913,170000,50000,6e,0.792557289,Y00
SW76,0.6271809,0.784703521,0.886902716,0.835748792,0.322197476,0.675789474,0.31092437,0.578475336,0.825970222,0.66507177,0.722281073,170000,60000,7e,0.657749605,Y00
SW81,0.681359045,0.651538482,0.969061533,0.838164251,0.35857461,0.524210526,0.281512605,0.524663677,0.79716866,0.669856459,0.753884181,180000,10000,7e,0.640908548,Y00
SW82,0.640955005,0.702769898,0.952904778,0.821256039,0.285077951,0.66,0.319327731,0.475336323,0.818647791,0.655502392,0.67355226,180000,20000,7e,0.636848197,Y00
SW83,0.674931129,0.84782423,0.817463046,0.913043478,0.409057164,0.748421053,0.512605042,0.547085202,0.873321943,0.76076555,0.662605932,180000,30000,7e,0.706102161,Y00
SW84,0.773942094,0.848392881,0.880102041,0.927860697,0.522813688,0.795138889,0.5,0.923076923,0.904823317,1.125,0.752465285,180000,40000,6e,0.813965074,Y00
SW85,0.683741648,0.802433745,0.857142857,0.930348259,0.49904943,0.65162037,0.245283019,0.909090909,0.783853495,0.9,0.747031596,180000,50000,6e,0.72814503,Y00
SW86,0.819599109,0.84223366,0.872084548,0.875621891,0.438212928,0.80787037,0.443396226,0.951048951,0.880577766,0.99375,0.749245321,180000,60000,6e,0.788512797,Y00
SW87,0.781737194,0.824168006,0.862244898,0.86318408,0.397338403,0.770833333,0.391509434,0.944055944,0.878514315,0.88125,0.752465285,180000,70000,6e,0.758845536,Y00
SW93,0.644628099,0.780576324,0.832932279,0.852657005,0.31328879,0.716842105,0.420168067,0.488789238,0.855015865,0.688995215,0.651306497,190000,30000,7e,0.658654499,Y00
SW94,0.808463252,0.840498587,0.860422741,0.888059701,0.498098859,0.80787037,0.429245283,0.916083916,0.870518442,1.06875,0.739987925,190000,40000,6e,0.793454462,Y00
SW95,0.677060134,0.810912974,0.988338192,0.955223881,0.489543726,0.643518519,0.297169811,0.916083916,0.826670106,0.86875,0.787884886,190000,50000,6e,0.751014195,Y00
SW96,0.690423163,0.811796178,0.886661808,0.957711443,0.5,0.659722222,0.311320755,0.846153846,0.88315708,0.9,0.695310928,190000,60000,6e,0.74020522,Y00
SW97,0.815144766,0.881612284,0.856049563,0.985074627,0.520912548,0.855324074,0.589622642,0.944055944,0.96105236,1.05625,0.75025156,190000,70000,6e,0.837759124,Y00
SW98,0.601469238,0.742068184,0.809900309,0.811594203,0.254639941,0.706315789,0.31092437,0.551569507,0.835489382,0.56937799,0.665077684,190000,80000,7e,0.623493327,Y00
SX03,0.645546373,0.562411488,0.9535923,0.835748792,0.322939866,0.589473684,0.289915966,0.506726457,0.816206981,0.612440191,0.617231638,200000,30000,7e,0.613839431,Y00
SX04,0.640036731,0.80907781,0.887933998,0.857487923,0.314773571,0.728421053,0.382352941,0.569506726,0.82792287,0.727272727,0.628707627,200000,40000,7e,0.670317634,Y00
SX05,0.779510022,0.853295189,0.99271137,0.935323383,0.548479087,0.813657407,0.523584906,0.888111888,0.932679907,1.03125,0.779231234,200000,50000,6e,0.825257672,Y00
SX06,0.590200445,0.815240792,0.931851312,0.945273632,0.52661597,0.640046296,0.226415094,0.825174825,0.913592984,0.6,0.660092574,200000,60000,6e,0.697682175,Y00
SX07,0.703786192,0.818594881,0.860058309,0.980099502,0.524714829,0.78125,0.386792453,0.811188811,0.894763993,0.88125,0.711611994,200000,70000,6e,0.759464633,Y00
SX08,0.809576837,0.859669117,0.908527697,0.922885572,0.459125475,0.766203704,0.400943396,0.93006993,0.87387155,0.8875,0.625276716,200000,80000,6e,0.767604545,Y00
SX09,0.611570248,0.749759472,0.920247508,0.806763285,0.357089829,0.575789474,0.281512605,0.457399103,0.791554796,0.483253589,0.653072034,200000,90000,7e,0.608001086,Y00
SX14,0.614325069,0.576223885,0.992781024,0.809178744,0.319227914,0.591578947,0.277310924,0.533632287,0.763729558,0.550239234,0.780543785,210000,40000,7e,0.618979216,Y00
SX15,0.765033408,0.885803153,0.897959184,0.985074627,0.576045627,0.832175926,0.660377358,0.909090909,0.947381996,1.00625,0.676192393,210000,50000,6e,0.831034962,Y00
SX16,0.565701559,0.829756219,0.928571429,0.922885572,0.541825095,0.648148148,0.202830189,0.727272727,0.891152953,0.49375,0.641577782,210000,60000,6e,0.672133789,Y00
SX17,0.597995546,0.839364696,0.984693878,0.935323383,0.547528517,0.708333333,0.20754717,0.783216783,0.889605365,0.54375,0.672167438,210000,70000,6e,0.70086601,Y00
SX18,0.632516704,0.841941193,0.995626822,0.94278607,0.55608365,0.769675926,0.202830189,0.839160839,0.888057777,0.55,0.641980278,210000,80000,6e,0.714605404,Y00
SX19,0.775055679,0.852748554,0.901603499,0.990049751,0.535171103,0.854166667,0.372641509,0.846153846,0.927779211,0.71875,0.617428054,210000,90000,6e,0.762867988,Y00
SX25,0.769487751,0.888893789,0.916909621,1.027363184,0.614068441,0.832175926,0.679245283,0.846153846,0.951250967,0.94375,0.676997384,220000,50000,6e,0.831481472,Y00
SX26,0.550111359,0.825000145,0.893586006,0.947761194,0.578897338,0.814814815,0.235849057,0.734265734,0.929842662,0.53125,0.618434293,220000,60000,6e,0.6963466,Y00
SX27,0.570155902,0.844670887,0.9803207,0.932835821,0.552281369,0.818287037,0.20754717,0.762237762,0.88315708,0.49375,0.623867981,220000,70000,6e,0.697191974,Y00
SX28,0.546770601,0.840727222,0.928571429,0.932835821,0.540874525,0.905092593,0.202830189,0.762237762,0.897601238,0.50625,0.606761924,220000,80000,6e,0.697323028,Y00
SX29,0.478841871,0.825063977,0.880466472,0.932835821,0.52661597,0.931712963,0.122641509,0.692307692,0.895795718,0.55625,0.621855504,220000,90000,6e,0.678580682,Y00
SX35,0.616161616,0.884647547,0.787899622,1.024154589,0.529324425,0.745263158,0.638655462,0.502242152,0.897974127,0.693779904,0.661193503,230000,50000,7e,0.725572373,Y00
SX36,0.493318486,0.841648726,0.816326531,0.992537313,0.703422053,0.871527778,0.245283019,0.622377622,0.965179262,0.625,0.703763333,230000,60000,6e,0.716398557,Y00
SX37,0.459910913,0.834558717,0.891034985,0.962686567,0.599809886,0.965277778,0.212264151,0.699300699,0.950993036,0.51875,0.60535319,230000,70000,6e,0.699994538,Y00
SX38,0.288418708,0.832245672,0.8946793,0.945273632,0.619771863,0.930555556,0.240566038,0.601398601,0.952282693,0.525,0.617226806,230000,80000,6e,0.677038079,Y00
SX39,0.496659243,0.841306354,0.881195335,0.930348259,0.524714829,0.931712963,0.146226415,0.594405594,0.91281919,0.53125,0.612195613,230000,90000,6e,0.67298489,Y00
SX44,0.608815427,0.819354215,0.908559642,1.014492754,0.559762435,0.711578947,0.554621849,0.470852018,0.890895777,0.61722488,0.72545904,240000,40000,7e,0.716510635,Y00
SX45,0.627118644,0.847887118,0.852276345,1.007009346,0.682137834,0.599009901,0.71627907,0.507042254,0.92142685,0.719806763,0.715140435,240000,50000,8e,0.745012233,Y00
SX46,0.688195991,0.938348605,0.915451895,1.07960199,0.903992395,0.856481481,0.669811321,0.713286713,0.984782048,0.91875,0.773193802,240000,60000,6e,0.858354204,Y00
SX47,0.452115813,0.889935994,0.933673469,1.017412935,0.727186312,0.894675926,0.594339623,0.692307692,0.963115811,0.65625,0.605554438,240000,70000,6e,0.766051638,Y00
SX48,0.311804009,0.862981425,0.904154519,0.972636816,0.63973384,0.934027778,0.212264151,0.636363636,0.928037142,0.53125,0.607365667,240000,80000,6e,0.685510817,Y00
SX49,0.270601336,0.841777551,0.920553936,0.92039801,0.485741445,0.913194444,0.155660377,0.51048951,0.888315708,0.51875,0.606158181,240000,90000,6e,0.639240045,Y00
SX54,0.739420935,0.914698219,0.809037901,1.07960199,0.875475285,0.837962963,0.740566038,0.797202797,0.991230333,0.88125,0.751056551,250000,40000,6e,0.856136637,Y00
SX55,0.721603563,0.96628851,0.908163265,1.092039801,0.952471483,0.87037037,0.712264151,0.811188811,1.021408305,0.9375,0.807405917,250000,50000,6e,0.890973107,Y00
SX56,0.457683742,0.910546809,0.980685131,1.034825871,0.753802281,0.80787037,0.613207547,0.706293706,0.964921331,0.70625,0.73153552,250000,60000,6e,0.787965664,Y00
SX57,0.619414484,0.830538859,0.88125,1.012594458,0.750521921,0.728658537,0.229050279,0.641509434,0.995955783,0.713043478,0.687628866,250000,70000,17e,0.735469645,Y00
SX58,0.420647149,0.821109798,0.907986111,0.992443325,0.763048017,0.821138211,0.240223464,0.622641509,0.978161229,0.747826087,0.764536082,250000,80000,17e,0.734523726,Y00
SX59,0.260579065,0.871328347,0.913629738,0.975124378,0.687262357,0.954861111,0.16509434,0.629370629,0.914108847,0.54375,0.636345341,250000,90000,6e,0.686495832,Y00
SX63,0.591368228,0.802499247,0.751117222,1,0.545657016,0.676842105,0.424369748,0.417040359,0.868928484,0.583732057,0.660840395,260000,30000,7e,0.66567226,Y00
SX64,0.722717149,0.95097344,0.737609329,1.089552239,0.974334601,0.855324074,0.764150943,0.825174825,1.010059324,0.95,0.745220366,260000,40000,6e,0.875010572,Y00
SX65,0.367483296,0.920177337,0.88483965,1.039800995,0.743346008,0.787037037,0.617924528,0.776223776,0.965953056,0.78125,0.619440531,260000,50000,6e,0.773043292,Y00
SX66,0.664098613,0.843001345,0.907638889,1.012594458,0.708768267,0.651422764,0.296089385,0.647798742,0.973308169,0.747826087,0.802061856,260000,60000,17e,0.750418962,Y00
SX67,0.520801233,0.853409209,0.888194444,1.012594458,0.686847599,0.644308943,0.217877095,0.641509434,0.971690483,0.634782609,0.755463918,260000,70000,17e,0.711589039,Y00
SX68,0.380585516,0.842667173,0.880208333,1.020151134,0.733820459,0.651422764,0.234636872,0.616352201,0.978970073,0.695652174,0.800412371,260000,80000,17e,0.712261734,Y00
SX69,0.287305122,0.881478816,0.877915452,1.012437811,0.703422053,0.943287037,0.188679245,0.706293706,0.939128192,0.5625,0.661903804,260000,90000,6e,0.705850113,Y00
SX73,0.615243343,0.907062767,0.697490547,1.077294686,0.760207869,0.810526316,0.680672269,0.538116592,0.970954357,0.741626794,0.677612994,270000,30000,7e,0.770618958,Y00
SX74,0.702672606,0.94384165,0.699708455,1.092039801,0.961026616,0.836805556,0.712264151,0.909090909,1.003095177,0.94375,0.740591668,270000,40000,6e,0.867716963,Y00
SX75,0.324053452,0.868714711,0.819241983,1.017412935,0.733840304,0.703703704,0.264150943,0.643356643,0.940159917,0.66875,0.649023948,270000,50000,6e,0.693855322,Y00
SX76,0.470515971,0.870793469,0.990070335,1.007092199,0.719202899,0.70212766,0.659793814,0.899280576,1.007978723,0.820359281,0.601633739,270000,60000,5e,0.795349879,Y00
SX77,0.486902928,0.850493282,0.874652778,1.078085642,0.835073069,0.700203252,0.715083799,0.635220126,1.003774602,1.034782609,0.731340206,270000,70000,17e,0.813237481,Y00
SX78,0.328009828,0.872873741,1.023582954,1.002364066,0.705615942,0.68591692,0.298969072,0.690647482,0.989095745,0.634730539,0.625379939,270000,80000,5e,0.714289657,Y00
SX79,0.302895323,0.819020815,0.690597668,1.037313433,0.734790875,0.737268519,0.25,0.734265734,0.89605365,0.59375,0.649023948,270000,90000,6e,0.67681636,Y00
SX83,0.656565657,0.83096589,0.726366449,1.09178744,0.65701559,0.695789474,0.550420168,0.529147982,0.928484257,0.684210526,0.638418079,280000,30000,7e,0.726288319,Y00
SX84,0.731625835,0.958294405,0.707725948,1.119402985,0.980038023,0.866898148,0.759433962,0.916083916,1.024761413,1.0125,0.719661904,280000,40000,6e,0.890584231,Y00
SX85,0.714922049,0.961410574,0.773323615,1.114427861,0.974334601,0.841435185,0.768867925,0.902097902,1.017281403,0.9875,0.75910646,280000,50000,6e,0.892246143,Y00
SX86,0.611358575,0.926702142,0.754737609,1.114427861,0.906844106,0.795138889,0.674528302,0.909090909,0.993809647,0.9625,0.79995975,280000,60000,6e,0.85900889,Y00
SX87,0.541769042,0.972341075,0.865949524,1.037825059,0.891304348,0.770010132,0.737113402,1.035971223,1.057978723,0.97005988,0.754179331,280000,70000,5e,0.875863795,Y00
SX88,0.443207127,0.922396374,0.819970845,1.082089552,0.840304183,0.891203704,0.580188679,0.839160839,0.995357235,0.8375,0.743006641,280000,80000,6e,0.81767138,Y00
SX89,0.468819599,0.855385401,0.701895044,1.074626866,0.767110266,0.857638889,0.259433962,0.902097902,0.970079959,0.89375,0.694505937,280000,90000,6e,0.767758529,Y00
SX94,0.752783964,0.636011768,0.842201166,1.069651741,0.63878327,0.795138889,0.566037736,0.545454545,0.939901986,0.775,0.843630509,290000,40000,6e,0.764054143,Y00
SX95,0.749311295,0.896370495,0.789962186,1.103864734,0.768374165,0.785263158,0.718487395,0.547085202,0.98120576,0.842105263,0.722810734,290000,50000,7e,0.809530944,Y00
SX96,0.716253444,0.864144191,0.775524235,1.096618357,0.727542687,0.688421053,0.642857143,0.560538117,0.962655602,0.846889952,0.764300847,290000,60000,7e,0.785976875,Y00
SX97,0.880846325,1.022335444,0.755102041,1.10199005,1.003802281,0.881944444,0.712264151,1,1.042042817,1.025,0.80358221,290000,70000,6e,0.929900887,Y00
SX98,0.682628062,1.006577031,0.665087464,1.07960199,0.941064639,0.814814815,0.575471698,1.06993007,1.029146247,0.9875,0.807808412,290000,80000,6e,0.878148221,Y00
SX99,0.353163362,0.830405471,0.657513915,1.042654028,0.659732541,0.688483844,0.436681223,0.600858369,0.942109056,0.71559633,0.703515028,290000,90000,2e,0.693701197,Y00
SY07,0.721763085,0.769206301,0.71295978,1.072463768,0.714179659,0.7,0.462184874,0.627802691,0.96924579,0.779904306,0.78460452,300000,70000,7e,0.755846798,Y00
SY08,0.68238691,0.903895721,0.719359875,1.037383178,0.766004415,0.695795548,0.481981982,0.653679654,0.984716157,0.807881773,0.723234427,300000,80000,1e,0.768756331,Y00
SY09,0.576015109,0.811770996,0.596289425,1.073459716,0.666419019,0.724937862,0.445414847,0.506437768,0.950516454,0.665137615,0.626252335,300000,90000,2e,0.694786468,Y00
SY18,0.840230991,0.801419819,0.765417642,1.014018692,0.674760854,0.704039571,0.351351351,0.467532468,0.990538574,0.822660099,0.732951588,310000,80000,1e,0.742265604,Y00
SY19,0.607314726,0.794263239,0.792349727,1.044392523,0.605592347,0.691673537,0.328828829,0.519480519,0.93910723,0.689655172,0.644108971,310000,90000,1e,0.696069711,Y00
SY28,0.827364555,0.867518332,0.685802681,1.04589372,0.684484039,0.927368421,0.424369748,0.511210762,1.054674152,0.732057416,0.734992938,320000,80000,7e,0.772339706,Y00
SY29,0.712223292,0.847510614,0.693208431,1.037383178,0.718910964,0.737840066,0.5,0.588744589,0.991023775,0.832512315,0.655214298,320000,90000,1e,0.755870138,Y00
SY39,0.848893167,0.817277803,0.767759563,1.042056075,0.700515085,0.762572135,0.454954955,0.484848485,0.994420184,0.807881773,0.680721846,330000,90000,1e,0.760172825,Y00
SY48,0.808999082,0.76276711,0.576143004,1.028985507,0.678544915,0.895789474,0.567226891,0.565022422,1.067122285,0.578947368,0.723516949,340000,80000,7e,0.750278637,Y00
SY49,0.835418672,0.837871652,0.699453552,0.995327103,0.598233996,0.745259687,0.40990991,0.476190476,1.003881611,0.650246305,0.672566372,340000,90000,1e,0.720396303,Y00
SY58,0.984891407,0.881286611,0.72393321,1.035545024,0.852897474,0.774647887,0.489082969,0.746781116,1.03122748,0.97706422,0.65461029,350000,80000,2e,0.831997063,Y00
SY59,0.898961284,0.811344488,0.735435993,1.021327014,0.729569094,0.82021541,0.248908297,0.587982833,0.981023301,0.788990826,0.66547801,350000,90000,2e,0.753566959,Y00
